method,reference_scene_id,master_sequence_id,order_id,horizon,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,fragmentation_count,fragmentation_opportunities,merge_count,merge_opportunities,gap_opportunities,recovery_attempts,correct_recoveries,normalized_id_switch_rate,fragmentation_rate,merge_rate,gap_recovery_accuracy,gap_recovery_recall,update_scan_count,update_point_count,cumulative_scan_count
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,reverse,3,0.27925583720207214,0.4885912537574768,0.6489583253860474,0.32175928354263306,0.5208333730697632,0.6708333492279053,0.5074520111083984,0.6783333420753479,0.8370833396911621,0.5319445133209229,6,6,12,12,1,1,9,6,0,1.0,1.0,1.0,0.0,0.0,3,201154,5
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,reverse,3,0.3481481671333313,0.5041666626930237,0.6916666626930237,0.3481481671333313,0.5041666626930237,0.6916666626930237,0.6102777719497681,0.7052083015441895,0.9427083730697632,0.6388888955116272,0,6,0,12,0,12,9,6,6,0.0,0.0,0.0,1.0,0.6666666666666666,2,65206,4
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,reverse,4,0.25300997495651245,0.3682539761066437,0.6390625238418579,0.35740742087364197,0.5041666626930237,0.7166666984558105,0.4173611104488373,0.5062500238418579,0.6895833611488342,0.4305555522441864,6,6,14,14,1,1,11,7,0,1.0,1.0,1.0,0.0,0.0,4,245434,9
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,reverse,4,0.2673611044883728,0.328125,0.515625,0.2986111044883728,0.375,0.5625,0.44907405972480774,0.625,0.625,0.6296296119689941,0,6,0,14,2,16,11,7,7,0.0,0.0,0.125,1.0,0.6363636363636364,2,44280,6
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,reverse,5,0.06494668871164322,0.08340909332036972,0.2309027910232544,0.0962962955236435,0.18333333730697632,0.3500000238418579,0.5634757280349731,0.8044065833091736,0.9693750143051147,0.5763888955116272,6,6,17,17,4,4,15,9,0,1.0,1.0,1.0,0.0,0.0,5,331656,14
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,reverse,5,0.05968504399061203,0.14871685206890106,0.21121685206890106,0.15740741789340973,0.2708333432674408,0.3333333432674408,0.5036471486091614,0.7473214268684387,0.992968738079071,0.5868055820465088,0,6,2,18,9,25,15,10,8,0.0,0.1111111111111111,0.36,0.8,0.5333333333333333,2,86222,8
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,sha256_seed45,2,0.3899243175983429,0.41375917196273804,0.5756944417953491,0.46574074029922485,0.6541666984558105,0.7166666984558105,0.4027777910232544,0.625,0.75,0.4027777910232544,1,1,1,1,0,0,0,0,0,1.0,1.0,,,,2,107348,2
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,sha256_seed45,2,0.28333336114883423,0.4121527671813965,0.53025883436203,0.37222227454185486,0.6291666626930237,0.6541666984558105,0.3923611044883728,0.53125,0.65625,0.4027777910232544,1,1,1,1,1,1,0,0,0,1.0,1.0,1.0,,,2,42142,2
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,sha256_seed45,3,0.38259392976760864,0.4171527624130249,0.5161111354827881,0.4287037253379822,0.5916666984558105,0.5916666984558105,0.41729795932769775,0.5056818127632141,0.625,0.4305555522441864,2,2,2,2,1,1,0,0,0,1.0,1.0,1.0,,,3,151628,5
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,sha256_seed45,3,0.28287041187286377,0.4121527671813965,0.5320391654968262,0.37222227454185486,0.6291666626930237,0.6541666984558105,0.48043981194496155,0.5260416269302368,0.5685763955116272,0.5555555820465088,1,3,1,3,1,3,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,2,44280,4
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,sha256_seed45,4,0.11346229165792465,0.24549105763435364,0.32944443821907043,0.24444444477558136,0.4791666865348816,0.5208333730697632,0.5565464496612549,0.7308928966522217,0.9954166412353516,0.6394366025924683,2,2,6,6,1,1,4,3,0,1.0,1.0,1.0,0.0,0.0,4,237850,9
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,sha256_seed45,4,0.02126723900437355,0.048744142055511475,0.15805897116661072,0.11574074625968933,0.2708333432674408,0.2916666865348816,0.48701566457748413,0.7526785731315613,0.992968738079071,0.5868055820465088,1,3,2,7,5,10,4,3,2,0.3333333333333333,0.2857142857142857,0.5,0.6666666666666666,0.5,2,86222,6
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,sha256_seed45,5,0.05532408133149147,0.06979167461395264,0.19687500596046448,0.09537038207054138,0.14166668057441711,0.3047619163990021,0.5211640000343323,0.6961904764175415,0.9523810148239136,0.5777778029441833,5,5,16,16,4,4,12,6,0,1.0,1.0,1.0,0.0,0.0,5,331656,14
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,sha256_seed45,5,0.018845342099666595,0.029980551451444626,0.12337331473827362,0.11342594027519226,0.2083333432674408,0.2083333432674408,0.5757407546043396,0.7595238089561462,0.9085034132003784,0.6216931343078613,3,7,4,17,7,20,13,7,6,0.42857142857142855,0.23529411764705882,0.35,0.8571428571428571,0.46153846153846156,2,93806,8
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,canonical,2,0.5401738286018372,0.8105441927909851,0.8242856860160828,0.5560846328735352,0.8380952477455139,0.8666666746139526,0.6508818864822388,0.8499999642372131,0.9238095283508301,0.6576719284057617,4,4,4,4,0,0,0,0,0,1.0,1.0,,,,2,135948,2
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,canonical,2,0.49667420983314514,0.7248299717903137,0.776190459728241,0.5407407879829407,0.7904762029647827,0.8190476298332214,0.631393313407898,0.8261904716491699,0.9238095283508301,0.6576719284057617,1,4,1,4,1,4,0,0,0,0.25,0.25,0.25,,,2,93806,2
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,canonical,3,0.1640586256980896,0.2545138895511627,0.5640972256660461,0.18779341876506805,0.3619047701358795,0.5916666984558105,0.6045370101928711,0.7433333396911621,1.0,0.6661972403526306,8,8,8,8,3,3,0,0,0,1.0,1.0,1.0,,,3,222170,5
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,canonical,3,0.14376044273376465,0.28049030900001526,0.4812665283679962,0.31296294927597046,0.4625000059604645,0.6541666984558105,0.5794450044631958,0.6697172522544861,0.8751785755157471,0.6953703761100769,1,7,1,7,6,12,0,0,0,0.14285714285714285,0.14285714285714285,0.5,,,2,86222,4
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,canonical,4,0.13385802507400513,0.285277783870697,0.4534027576446533,0.23568075895309448,0.40000003576278687,0.5666666626930237,0.3708333373069763,0.512499988079071,0.75,0.5,8,8,10,10,4,4,2,1,0,1.0,1.0,1.0,0.0,0.0,4,266450,9
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,canonical,4,0.12223266065120697,0.24299031496047974,0.40001654624938965,0.31018519401550293,0.4375,0.6041666865348816,0.3472222089767456,0.5,0.53125,0.4166666567325592,1,7,1,9,6,14,2,1,1,0.14285714285714285,0.1111111111111111,0.42857142857142855,1.0,0.5,2,44280,6
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,canonical,5,0.09102513641119003,0.13562501966953278,0.2606250047683716,0.1268518567085266,0.2083333432674408,0.380952388048172,0.564401388168335,0.6677083373069763,0.8293154835700989,0.6032407283782959,8,8,19,19,6,6,12,9,0,1.0,1.0,1.0,0.0,0.0,5,331656,14
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,canonical,5,0.07388191670179367,0.18592171370983124,0.34160879254341125,0.19675928354263306,0.3333333432674408,0.5,0.5258680582046509,0.7979166507720947,0.96875,0.625,1,7,1,18,6,23,12,8,8,0.14285714285714285,0.05555555555555555,0.2608695652173913,1.0,0.6666666666666666,2,65206,8
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,reverse,2,0.3957093358039856,0.5301339030265808,0.6713789701461792,0.42824074625968933,0.6666666865348816,0.875,0.4543651044368744,0.6666666865348816,0.6666666865348816,0.6172839999198914,0,0,0,0,0,0,0,0,0,,,,,,2,109486,2
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,reverse,2,0.31612610816955566,0.4520089030265808,0.5780630111694336,0.4513888955116272,0.7291666865348816,0.75,0.4467592239379883,0.6104166507720947,0.6666666865348816,0.654321014881134,0,0,0,0,3,3,0,0,0,,,1.0,,,2,44280,2
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,reverse,3,0.10504987835884094,0.22431796789169312,0.25394344329833984,0.19212964177131653,0.2916666567325592,0.4285714030265808,0.5436629056930542,0.7053472399711609,0.9832639098167419,0.599074125289917,0,0,3,3,2,2,4,2,0,,1.0,1.0,0.0,0.0,3,195708,5
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,reverse,3,0.08608939498662949,0.2014303356409073,0.3217657208442688,0.21990741789340973,0.4791666865348816,0.5,0.5078489780426025,0.7526785731315613,0.992968738079071,0.5868055820465088,0,0,0,4,7,11,4,3,3,,0.0,0.6363636363636364,1.0,0.75,2,86222,4
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,reverse,4,0.07402998208999634,0.09897074103355408,0.23959574103355408,0.1388888955116272,0.1875,0.3333333432674408,0.5612092614173889,0.7035005688667297,0.9797335267066956,0.6296296715736389,2,2,12,12,4,4,12,7,0,1.0,1.0,1.0,0.0,0.0,4,289514,9
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,reverse,4,0.012323440052568913,0.02003924921154976,0.23857668042182922,0.08564814925193787,0.1666666716337204,0.2916666865348816,0.6209215521812439,0.8007936477661133,0.9666241407394409,0.6693121194839478,1,4,2,14,8,20,13,8,7,0.25,0.14285714285714285,0.4,0.875,0.5384615384615384,2,93806,6
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,reverse,5,0.074605293571949,0.10400640964508057,0.2296559363603592,0.12731482088565826,0.1875,0.3571428656578064,0.2666666805744171,0.30000001192092896,0.3755555748939514,0.2666666805744171,4,4,14,14,4,4,13,7,0,1.0,1.0,1.0,0.0,0.0,5,331656,14
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,reverse,5,0.012323440052568913,0.02003924921154976,0.23857668042182922,0.08564814925193787,0.1666666716337204,0.2916666865348816,0.5181878209114075,0.7708333730697632,0.8784722089767456,0.5509259700775146,1,8,2,18,9,25,13,8,7,0.125,0.1111111111111111,0.36,0.875,0.5384615384615384,2,42142,8
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,sha256_seed45,2,0.3899243175983429,0.41375917196273804,0.5756944417953491,0.46574074029922485,0.6541666984558105,0.7166666984558105,0.4027777910232544,0.625,0.75,0.4027777910232544,1,1,1,1,0,0,0,0,0,1.0,1.0,,,,2,107348,2
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,sha256_seed45,2,0.28333336114883423,0.4121527671813965,0.53025883436203,0.37222227454185486,0.6291666626930237,0.6541666984558105,0.3923611044883728,0.53125,0.65625,0.4027777910232544,1,1,1,1,1,1,0,0,0,1.0,1.0,1.0,,,2,42142,2
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,sha256_seed45,3,0.38259392976760864,0.4171527624130249,0.5161111354827881,0.4287037253379822,0.5916666984558105,0.5916666984558105,0.41729795932769775,0.5056818127632141,0.625,0.4305555522441864,2,2,2,2,1,1,0,0,0,1.0,1.0,1.0,,,3,151628,5
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,sha256_seed45,3,0.28287041187286377,0.4121527671813965,0.5320391654968262,0.37222227454185486,0.6291666626930237,0.6541666984558105,0.48043981194496155,0.5260416269302368,0.5685763955116272,0.5555555820465088,1,3,1,3,1,3,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,2,44280,4
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,sha256_seed45,4,0.11346229165792465,0.24549105763435364,0.32944443821907043,0.24444444477558136,0.4791666865348816,0.5208333730697632,0.5565464496612549,0.7308928966522217,0.9954166412353516,0.6394366025924683,2,2,6,6,1,1,4,3,0,1.0,1.0,1.0,0.0,0.0,4,237850,9
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,sha256_seed45,4,0.02126723900437355,0.048744142055511475,0.15805897116661072,0.11574074625968933,0.2708333432674408,0.2916666865348816,0.48701566457748413,0.7526785731315613,0.992968738079071,0.5868055820465088,1,3,2,7,5,10,4,3,2,0.3333333333333333,0.2857142857142857,0.5,0.6666666666666666,0.5,2,86222,6
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,sha256_seed45,5,0.05532408133149147,0.06979167461395264,0.19687500596046448,0.09537038207054138,0.14166668057441711,0.3047619163990021,0.5211640000343323,0.6961904764175415,0.9523810148239136,0.5777778029441833,5,5,16,16,4,4,12,6,0,1.0,1.0,1.0,0.0,0.0,5,331656,14
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,sha256_seed45,5,0.018845342099666595,0.029980551451444626,0.12337331473827362,0.11342594027519226,0.2083333432674408,0.2083333432674408,0.5757407546043396,0.7595238089561462,0.9085034132003784,0.6216931343078613,3,7,4,17,7,20,13,7,6,0.42857142857142855,0.23529411764705882,0.35,0.8571428571428571,0.46153846153846156,2,93806,8
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,canonical,2,0.3899243175983429,0.41375917196273804,0.5756944417953491,0.46574074029922485,0.6541666984558105,0.7166666984558105,0.4027777910232544,0.625,0.75,0.4027777910232544,1,1,1,1,0,0,0,0,0,1.0,1.0,,,,2,107348,2
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,canonical,2,0.28333336114883423,0.4121527671813965,0.53025883436203,0.37222227454185486,0.6291666626930237,0.6541666984558105,0.3923611044883728,0.53125,0.65625,0.4027777910232544,1,1,1,1,1,1,0,0,0,1.0,1.0,1.0,,,2,42142,2
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,canonical,3,0.22025761008262634,0.3166062533855438,0.6049305200576782,0.3333333432674408,0.5708333253860474,0.6958333253860474,0.5646688938140869,0.7124150395393372,0.9105442762374878,0.6719576716423035,4,4,8,8,0,0,9,3,0,1.0,1.0,,0.0,0.0,3,201154,5
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,canonical,3,0.21817129850387573,0.3333333432674408,0.5,0.2847222089767456,0.5,0.5,0.6358906626701355,0.8285714387893677,0.9238095283508301,0.6576719284057617,2,4,2,11,3,12,9,6,5,0.5,0.18181818181818182,0.25,0.8333333333333334,0.5555555555555556,2,93806,4
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,canonical,4,0.0847993791103363,0.1163194477558136,0.29131942987442017,0.10185185074806213,0.15833334624767303,0.3333333432674408,0.6630632877349854,0.8314354419708252,1.0,0.7180554866790771,5,5,12,12,1,1,9,3,0,1.0,1.0,1.0,0.0,0.0,4,287376,9
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,canonical,4,0.0929579958319664,0.1998346596956253,0.39233219623565674,0.1944444626569748,0.3541666865348816,0.4583333432674408,0.5847690105438232,0.6988838911056519,0.9016666412353516,0.6953703761100769,2,7,2,14,8,20,9,6,5,0.2857142857142857,0.14285714285714285,0.4,0.8333333333333334,0.5555555555555556,2,86222,6
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,canonical,5,0.08873386681079865,0.12044823914766312,0.25826388597488403,0.15555554628372192,0.2750000059604645,0.4571428596973419,0.4444444477558136,0.5,0.75,0.4444444477558136,5,5,14,14,2,2,11,4,0,1.0,1.0,1.0,0.0,0.0,5,331656,14
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,canonical,5,0.0721246600151062,0.1685846596956253,0.36108219623565674,0.1944444626569748,0.3541666865348816,0.4583333432674408,0.3472222089767456,0.5,0.53125,0.4166666567325592,2,7,2,16,8,22,11,7,6,0.2857142857142857,0.125,0.36363636363636365,0.8571428571428571,0.5454545454545454,2,44280,8
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,reverse,2,0.34603726863861084,0.5017856955528259,0.6291666626930237,0.41296297311782837,0.5249999761581421,0.6499999761581421,0.5015037059783936,0.7356060743331909,0.9744791984558105,0.6331018805503845,0,0,0,0,0,0,0,0,0,,,,,,2,130502,2
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,reverse,2,0.2428220957517624,0.40480250120162964,0.5887500047683716,0.3333333432674408,0.512499988079071,0.6625000238418579,0.4922240078449249,0.7526785731315613,0.992968738079071,0.5868055820465088,0,0,0,0,1,1,0,0,0,,,1.0,,,2,86222,2
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,reverse,3,0.1254340261220932,0.19120371341705322,0.4629092216491699,0.2291666716337204,0.4166666567325592,0.6333333253860474,0.5889771580696106,0.8390873670578003,0.9697108864784241,0.6603174209594727,3,3,5,5,0,0,2,1,0,1.0,1.0,,0.0,0.0,3,224308,5
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,reverse,3,0.08971837162971497,0.114614337682724,0.37142857909202576,0.2222222238779068,0.2916666567325592,0.5416666269302368,0.6096780896186829,0.8007936477661133,0.9666241407394409,0.6693121194839478,1,4,1,6,6,11,2,1,1,0.25,0.16666666666666666,0.5454545454545454,1.0,0.5,2,93806,4
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,reverse,4,0.08840662986040115,0.118923619389534,0.28246527910232544,0.1643192619085312,0.3333333432674408,0.5041666626930237,0.2800000011920929,0.3700000047683716,0.4749999940395355,0.4444444477558136,5,5,7,7,0,0,3,1,0,1.0,1.0,,0.0,0.0,4,266450,9
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,reverse,4,0.0787229910492897,0.114614337682724,0.37142857909202576,0.21296297013759613,0.2916666567325592,0.5416666269302368,0.5181878209114075,0.7708333730697632,0.8784722089767456,0.5509259700775146,1,8,1,10,7,16,2,1,1,0.125,0.1,0.4375,1.0,0.5,2,42142,6
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,reverse,5,0.05439814552664757,0.07500000298023224,0.2048611044883728,0.10185185819864273,0.1666666716337204,0.3166666626930237,0.4976355731487274,0.6484375,0.8177083730697632,0.6076388955116272,5,5,15,15,1,1,12,6,0,1.0,1.0,1.0,0.0,0.0,5,331656,14
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,reverse,5,0.03714871406555176,0.05453367531299591,0.24782422184944153,0.10648149251937866,0.1458333432674408,0.3333333432674408,0.6069213151931763,0.7124999761581421,0.949999988079071,0.6388888955116272,1,10,1,19,7,25,11,8,8,0.1,0.05263157894736842,0.28,1.0,0.7272727272727273,2,65206,8
FullHistory,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,sha256_seed45,2,0.3899243175983429,0.41375917196273804,0.5756944417953491,0.46574074029922485,0.6541666984558105,0.7166666984558105,0.4027777910232544,0.625,0.75,0.4027777910232544,1,1,1,1,0,0,0,0,0,1.0,1.0,,,,2,107348,2
Persist4D-V2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,sha256_seed45,2,0.28333336114883423,0.4121527671813965,0.53025883436203,0.37222227454185486,0.6291666626930237,0.6541666984558105,0.3923611044883728,0.53125,0.65625,0.4027777910232544,1,1,1,1,1,1,0,0,0,1.0,1.0,1.0,,,2,42142,2
